experiment_id,result_group,model,dataset,seed,summary_path,checkpoint_path,config_path,predictions_path,n,cer,wer,exact,pred_len_mean,blank_logit_penalty,checkpoint_epoch,checkpoint_val_cer,grouped_domains,included_in_thesis,notes,cyrillic_handwriting_cer,cyrillic_handwriting_wer,cyrillic_handwriting_exact,hkr_words_cer,hkr_words_wer,hkr_words_exact,school_notebooks_clean_cer,school_notebooks_clean_wer,school_notebooks_clean_exact
eval_tri10k_graph_fusion_v1_hkr_words_test_final,exploratory,eval_tri10k_graph_fusion_v1_hkr_words_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_hkr_words_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_hkr_words_test_final/predictions.jsonl,2000,0.09415982639871685,0.38546120952962737,0.4745,10.516,-0.5,75,0.10318574284377525,hkr_words,needs_decision,,,,,0.09415982639871685,0.38546120952962737,0.4745,,,
eval_tri10k_graph_fusion_v1_hkr_words_val_final,exploratory,eval_tri10k_graph_fusion_v1_hkr_words_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_hkr_words_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_hkr_words_val_final/predictions.jsonl,2000,0.08943089430894309,0.35322926232017143,0.5145,10.139,-0.5,75,0.10318574284377525,hkr_words,needs_decision,,,,,0.08943089430894309,0.35322926232017143,0.5145,,,
eval_tri10k_graph_fusion_v1_school_notebooks_clean_test_final,exploratory,eval_tri10k_graph_fusion_v1_school_notebooks_clean_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_school_notebooks_clean_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_school_notebooks_clean_test_final/predictions.jsonl,2000,0.16115702479338842,0.5034722222222222,0.506,5.8705,-0.5,75,0.10318574284377525,school_notebooks_clean,needs_decision,,,,,,,,0.16115702479338842,0.5034722222222222,0.506
eval_tri10k_graph_fusion_v1_school_notebooks_clean_val_final,exploratory,eval_tri10k_graph_fusion_v1_school_notebooks_clean_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_school_notebooks_clean_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v1_school_notebooks_clean_val_final/predictions.jsonl,2000,0.10076670317634173,0.3556547619047619,0.651,5.9065,-0.5,75,0.10318574284377525,school_notebooks_clean,needs_decision,,,,,,,,0.10076670317634173,0.3556547619047619,0.651
eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_test_final,exploratory,eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.19841004743135815,0.6708045977011494,0.2763915547024952,9.352527191298785,-0.4,71,0.098847348049849,cyrillic_handwriting,needs_decision,,0.19841004743135815,0.6708045977011494,0.2763915547024952,,,,,,
eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_val_final,exploratory,eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.12629793009840515,0.48885857207821737,0.503,7.324,-0.4,71,0.098847348049849,cyrillic_handwriting,needs_decision,,0.12629793009840515,0.48885857207821737,0.503,,,,,,
eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_test_final,exploratory,eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_test_final/predictions.jsonl,2000,0.08793282385130673,0.36469150885766644,0.494,10.517,-0.4,71,0.098847348049849,hkr_words,needs_decision,,,,,0.08793282385130673,0.36469150885766644,0.494,,,
eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_val_final,exploratory,eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_hkr_words_val_final/predictions.jsonl,2000,0.08399451464394161,0.3394551576369758,0.5285,10.1345,-0.4,71,0.098847348049849,hkr_words,needs_decision,,,,,0.08399451464394161,0.3394551576369758,0.5285,,,
eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_test_final,exploratory,eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_test_final/predictions.jsonl,2000,0.1579524371732164,0.5059523809523809,0.5035,5.842,-0.4,71,0.098847348049849,school_notebooks_clean,needs_decision,,,,,,,,0.1579524371732164,0.5059523809523809,0.5035
eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_val_final,exploratory,eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v2_lowcap_all_school_notebooks_clean_val_final/predictions.jsonl,2000,0.09748083242059145,0.3601190476190476,0.647,5.899,-0.4,71,0.098847348049849,school_notebooks_clean,needs_decision,,,,,,,,0.09748083242059145,0.3601190476190476,0.647
eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_test_final,exploratory,eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.19680673391676132,0.6763218390804597,0.27191298784388995,9.323736404350608,-0.2,78,0.10003827995406406,cyrillic_handwriting,needs_decision,,0.19680673391676132,0.6763218390804597,0.27191298784388995,,,,,,
eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_val_final,exploratory,eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.12270105191720393,0.4697589813551614,0.5305,7.314,-0.2,78,0.10003827995406406,cyrillic_handwriting,needs_decision,,0.12270105191720393,0.4697589813551614,0.5305,,,,,,
eval_tri10k_graph_fusion_v3_normtopo_hkr_words_test_final,exploratory,eval_tri10k_graph_fusion_v3_normtopo_hkr_words_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_hkr_words_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_hkr_words_test_final/predictions.jsonl,2000,0.08892348334748561,0.36896762370189373,0.497,10.4925,-0.2,78,0.10003827995406406,hkr_words,needs_decision,,,,,0.08892348334748561,0.36896762370189373,0.497,,,
eval_tri10k_graph_fusion_v3_normtopo_hkr_words_val_final,exploratory,eval_tri10k_graph_fusion_v3_normtopo_hkr_words_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_hkr_words_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_hkr_words_val_final/predictions.jsonl,2000,0.08575766480556372,0.3437404346495256,0.5185,10.1095,-0.2,78,0.10003827995406406,hkr_words,needs_decision,,,,,0.08575766480556372,0.3437404346495256,0.5185,,,
eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_test_final,exploratory,eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_test_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_test_final/predictions.jsonl,2000,0.15972339348962725,0.5084325396825397,0.5065,5.8455,-0.2,78,0.10003827995406406,school_notebooks_clean,needs_decision,,,,,,,,0.15972339348962725,0.5084325396825397,0.5065
eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_val_final,exploratory,eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_val_final,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_graph_fusion_v3_normtopo_school_notebooks_clean_val_final/predictions.jsonl,2000,0.09857612267250822,0.3630952380952381,0.643,5.8795,-0.2,78,0.10003827995406406,school_notebooks_clean,needs_decision,,,,,,,,0.09857612267250822,0.3630952380952381,0.643
eval_tri10k_image_only_plus_school_lines_10k_context_v1_seed43_test_final,primary,eval_tri10k_image_only_plus_school_lines_10k_context_v1_seed43_test_final,,43,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_10k_context_v1_seed43_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_10k_context_v1_seed43_test_final/predictions.jsonl,5563,0.1371457460643587,0.49328000479357653,0.45874528132302717,8.493438792018695,-0.481012658227848,76,0.09833083475881693,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
eval_tri10k_image_only_plus_school_lines_10k_context_v1_test_final,primary,eval_tri10k_image_only_plus_school_lines_10k_context_v1_test_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_10k_context_v1_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_10k_context_v1_test_final/predictions.jsonl,5563,0.13512656651861718,0.4924261489603935,0.46359877763796514,8.587632572353048,-0.5417721518987342,73,0.09504758457064977,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
eval_tri10k_image_only_plus_school_lines_2k_context_v1_test_final,primary,eval_tri10k_image_only_plus_school_lines_2k_context_v1_test_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_2k_context_v1_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_2k_context_v1_test_final/predictions.jsonl,5563,0.14475174687608386,0.5107765594103905,0.4440050332554377,8.53262628078375,-0.5822784810126582,71,0.10026686584332482,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
eval_tri10k_image_only_plus_school_lines_5k_context_v1_test_final,primary,eval_tri10k_image_only_plus_school_lines_5k_context_v1_test_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_5k_context_v1_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_plus_school_lines_5k_context_v1_test_final/predictions.jsonl,5563,0.1359716763477459,0.49072442926478504,0.46054287255078197,8.545389178500809,-0.4202531645569618,79,0.09853117263924879,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
eval_tri10k_image_only_v1_cyrillic_handwriting_test_final,primary,eval_tri10k_image_only_v1_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.19319943785182367,0.6732778844103221,0.28150991682661547,9.38259756877799,-0.8,72,0.10474548642413459,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
eval_tri10k_image_only_v1_cyrillic_handwriting_val_final,primary,eval_tri10k_image_only_v1_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.13294669495820075,0.4799166666666666,0.509,7.3185,-0.8,72,0.10474548642413459,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None",needs_decision,,,,,,,,,,
eval_tri10k_image_only_v1_hkr_words_test_final,primary,eval_tri10k_image_only_v1_hkr_words_test_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_hkr_words_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_hkr_words_test_final/predictions.jsonl,2000,0.09562620560768798,0.40004166666666685,0.501,10.543,-0.8,72,0.10474548642413459,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
eval_tri10k_image_only_v1_hkr_words_val_final,primary,eval_tri10k_image_only_v1_hkr_words_val_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_hkr_words_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_hkr_words_val_final/predictions.jsonl,2000,0.08448290152829635,0.33875000000000005,0.5585,10.166,-0.8,72,0.10474548642413459,"hkr_words|phrase|None,hkr_words|word|None",needs_decision,,,,,,,,,,
eval_tri10k_image_only_v1_school_notebooks_clean_test_final,primary,eval_tri10k_image_only_v1_school_notebooks_clean_test_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_school_notebooks_clean_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_school_notebooks_clean_test_final/predictions.jsonl,2000,0.15749263653013648,0.50175,0.506,5.8525,-0.8,72,0.10474548642413459,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
eval_tri10k_image_only_v1_school_notebooks_clean_val_final,primary,eval_tri10k_image_only_v1_school_notebooks_clean_val_final,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_school_notebooks_clean_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_school_notebooks_clean_val_final/predictions.jsonl,2000,0.10009888653013647,0.358,0.6465,5.891,-0.8,72,0.10474548642413459,"school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
eval_tri10k_image_only_v1_seed43_test_final,primary,eval_tri10k_image_only_v1_seed43_test_final,,43,outputs/htr_graph_v1/eval_tri10k_image_only_v1_seed43_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_image_only_v1_seed43_test_final/predictions.jsonl,5563,0.14893051663331902,0.5151956378452873,0.4357361136077656,8.554197375516807,-0.8,74,0.10568203005705247,"cyrillic_handwriting|phrase|None,cyrillic_handwriting|word|None,hkr_words|phrase|None,hkr_words|word|None,school_notebooks_clean|phrase|pupil_text,school_notebooks_clean|word|pupil_comment,school_notebooks_clean|word|pupil_text,school_notebooks_clean|word|teacher_comment",needs_decision,,,,,,,,,,
eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_test_final,needs_review,eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.19947892310775603,0.6735632183908046,0.26231605886116444,9.351247600767755,-0.3,80,0.10333460933180214,cyrillic_handwriting,needs_decision,,0.19947892310775603,0.6735632183908046,0.26231605886116444,,,,,,
eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_val_final,needs_review,eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.12670512385476757,0.4906775807185084,0.5135,7.2945,-0.3,80,0.10333460933180214,cyrillic_handwriting,needs_decision,,0.12670512385476757,0.4906775807185084,0.5135,,,,,,
eval_tri10k_local_ablation_gray_dist_v1_hkr_words_test_final,needs_review,eval_tri10k_local_ablation_gray_dist_v1_hkr_words_test_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_hkr_words_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_hkr_words_test_final/predictions.jsonl,2000,0.08741390697235588,0.3677458766035431,0.508,10.513,-0.3,80,0.10333460933180214,hkr_words,needs_decision,,,,,0.08741390697235588,0.3677458766035431,0.508,,,
eval_tri10k_local_ablation_gray_dist_v1_hkr_words_val_final,needs_review,eval_tri10k_local_ablation_gray_dist_v1_hkr_words_val_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_hkr_words_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_hkr_words_val_final/predictions.jsonl,2000,0.08512097169164463,0.33608815426997246,0.5415,10.1295,-0.3,80,0.10333460933180214,hkr_words,needs_decision,,,,,0.08512097169164463,0.33608815426997246,0.5415,,,
eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_test_final,needs_review,eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_test_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_test_final/predictions.jsonl,2000,0.16807218755270703,0.5158730158730159,0.495,5.8275,-0.3,80,0.10333460933180214,school_notebooks_clean,needs_decision,,,,,,,,0.16807218755270703,0.5158730158730159,0.495
eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_val_final,needs_review,eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_val_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_dist_v1_school_notebooks_clean_val_final/predictions.jsonl,2000,0.10219900581346364,0.3695436507936508,0.6365,5.883,-0.3,80,0.10333460933180214,school_notebooks_clean,needs_decision,,,,,,,,0.10219900581346364,0.3695436507936508,0.6365
eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_test_final,needs_review,eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_test_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_test_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_test_final/predictions.jsonl,1563,0.20028057986505446,0.6740229885057472,0.26039667306461933,9.346129238643634,-0.4,74,0.10452554123601718,cyrillic_handwriting,needs_decision,,0.20028057986505446,0.6740229885057472,0.26039667306461933,,,,,,
eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_val_final,needs_review,eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_val_final,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_val_final/summary.json,,,outputs/htr_graph_v1/eval_tri10k_local_ablation_gray_fg_skel_dist_v1_cyrillic_handwriting_val_final/predictions.jsonl,2000,0.12874109263657957,0.48885857207821737,0.5065,7.292,-0.4,74,0.10452554123601718,cyrillic_handwriting,needs_decision,,0.12874109263657957,0.48885857207821737,0.5065,,,,,,
